ARMOR_BONUS,ATTACK_BONUS,ATTRIBUTE,ATTRIBUTE_LABEL,BASE_MANA_COST,BOARD_POSITION_RELATIVE,BOARD_POSITION_RELATIVE_LABEL,CANNOT_RECEIVE_OWNED,CANNOT_RECEIVE_OWNED_LABEL,CARD_DESC_TYPE,CARD_DESC_TYPE_LABEL,CARD_LOCATION,CARD_LOCATION_LABEL,CARD_TYPE,CARD_TYPE_LABEL,CLASS,CLASS_LABEL,EXCLUSIVE,EXCLUSIVE_LABEL,FULL_MANA_CRYSTALS,FULL_MANA_CRYSTALS_LABEL,HERO_CLASS,HERO_CLASS_LABEL,HOW_MANY,HP_BONUS,MANA,MANA_MODIFIER,OPERATION,OPERATION_LABEL,RANDOM_TARGET,RANDOM_TARGET_LABEL,RANK,RARITY,RARITY_LABEL,SECONDARY_VALUE,SUB_SPELL_COUNT,SUB_SPELL_PROBABILITY,SUB_SPELL_RANK,SUB_TRIGGER_COUNT,SUB_TRIGGER_PROBABILTY,SUB_TRIGGER_RANK,SUMMON_BASE_ATTACK,SUMMON_BASE_HP,SUMMON_CHARGE,SUMMON_CHARGE_LABEL,SUMMON_DIVINE_SHIELD,SUMMON_DIVINE_SHIELD_LABEL,SUMMON_RACE,SUMMON_STEALTH,SUMMON_STEALTH_LABEL,SUMMON_TAUNT,SUMMON_TAUNT_LABEL,SUMMON_TRIGGERS,SUMMON_WINDFURY,SUMMON_WINDFURY_LABEL,TARGET_PLAYER,TARGET_PLAYER_LABEL,TARGET_SELECTION,TARGET_SELECTION_LABEL,VALUE
,,,,4,,,,,,,,,,,27,DamageSpell,,,,,10,WARLOCK,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,3
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,0,0.0,1,6,5,0,false,0,false,,0,false,1,true,[],0,false,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,0,0.0,1,1,4,0,false,0,false,BEAST,0,false,1,true,[],0,false,,,,,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,3,5,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,102,ShuffleToDeckSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,3,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,2,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,2,0,FREE,,2,1.0,3,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,2,,,,,,,,,,,102,ShuffleToDeckSpell,,,,,0,ANY,,,,,,,,,3,0,FREE,,0,0.0,4,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,41,DrawCardSpell,,,,,0,ANY,,,,,,,,,3,0,FREE,,0,0.0,4,,,,,,,,,,,,,,,,,,,,,,1
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,2,1,,,,,,,,,,[],,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,7,PRIEST,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,3,2,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,2,,,,,,,,,,,119,TemporaryAttackSpell,,,,,7,PRIEST,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,3,MINIONS,-2
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,2,RARE,,,,,0,0.0,1,6,9,0,false,0,false,BEAST,0,false,1,true,[],0,false,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,1,1.0,1,4,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,9,BuffSpell,,,,,0,ANY,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,2,,,,,,,,,,,9,BuffSpell,,,,,7,PRIEST,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,10,WARLOCK,,,,,,,,,0,2,RARE,,,,,2,1.0,1,3,2,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,2,,,,,,,,,,,33,DiscardSpell,,,,,10,WARLOCK,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,1
,,,,2,,,,,,,,,,,41,DrawCardSpell,,,,,10,WARLOCK,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,4,,,,,,,,,,,59,MetaSpell,,,,,10,WARLOCK,,,,,,,,,0,1,COMMON,,2,1.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,4,,,,,,,,,,,31,DestroySpell,,,,,10,WARLOCK,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,67,ModifyMaxManaSpell,,,,,10,WARLOCK,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,-1
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,4,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,114,SwapAttackAndHpSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,10,,,,,,,,,,,113,SummonSpell,,,,,11,WARRIOR,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,7,7,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,10,,,,,,,,,,,40,DrawCardAndDoSomethingSpell,,,,,11,WARRIOR,,,,,,,,,1,4,LEGENDARY,,2,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,3
,,,,10,,,,,,,,,,,21,ConditionalSpell,,,,,11,WARRIOR,,,,,,,,,2,4,LEGENDARY,,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,75,PutMinionOnBoardSpell,,,,,11,WARRIOR,,,,,,,,,3,4,LEGENDARY,,0,0.0,4,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,37,DiscoverOptionSpell,1,true,,,3,DRUID,,,,,,,,,0,2,RARE,,13,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,19,WINDFURY,4,,,,,,,,,,,0,AddAttributeSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,43,UNTARGETABLE_BY_SPELLS,4,,,,,,,,,,,0,AddAttributeSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,35,DIVINE_SHIELD,4,,,,,,,,,,,0,AddAttributeSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,36,STEALTH,4,,,,,,,,,,,0,AddAttributeSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,22,TAUNT,4,,,,,,,,,,,0,AddAttributeSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,3,,,4,,,,,,,,,,,9,BuffSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,9,BuffSpell,,,,,3,DRUID,,3,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,1,AddDeathrattleSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,3,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,2,2,RARE,,2,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,0,FREE,,,,,0,0.0,4,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,0,FREE,,,,,0,0.0,4,1,1,,,,,,,,,,[],,,,,,,
,,,,4,,,,,,,,,,,3,AddSpellTriggerSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,9,BuffSpell,,,,,3,DRUID,,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,8,ROGUE,,,,,,,,,0,3,EPIC,,,,,1,1.0,1,5,3,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,6,,,,,,,,,,,21,ConditionalSpell,,,,,8,ROGUE,,,,,,,,,1,3,EPIC,,1,1.0,2,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,6,,,,,,,,,,,92,ReturnMinionToHandSpell,,,,,8,ROGUE,,,,,,,,,2,3,EPIC,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,1,HAND,,,76,PutRandomMinionOnBoardSpell,,,,,9,SHAMAN,,,,,,,,,0,3,EPIC,,0,0.0,1,,,,,,,,,,,,,,,,,,2,BOTH,0,NONE,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,11,WARRIOR,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,3,0,false,0,false,MECH,0,false,0,false,,0,false,,,,,
,1,,,1,,,,,,,,,,,44,EnrageSpell,,,,,11,WARRIOR,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,10,WARLOCK,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,5,,,,,,,,,,,,,,,,,
,1,,,3,,,,,,,,,,,9,BuffSpell,,,,,10,WARLOCK,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,3,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,52,HealSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,5,5,0,false,0,false,BEAST,0,false,0,false,[],1,true,,,,,
,,,,3,,,,,,,,,,,31,DestroySpell,,,,,7,PRIEST,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,2,,,,,,,,,,,20,ConditionalEffectSpell,,,,,11,WARRIOR,,,,,,,,,0,1,COMMON,,2,1.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,2,,,,,,,,,,,27,DamageSpell,,,,,11,WARRIOR,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,2,,,,,,,,,,,41,DrawCardSpell,,,,,11,WARRIOR,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,8,ROGUE,,,,,,,,,0,3,EPIC,,,,,1,1.0,1,5,5,0,false,0,false,,1,true,0,false,,0,false,,,,,
,,36,STEALTH,5,,,,,,,,,,,0,AddAttributeSpell,,,,,8,ROGUE,,,,,,,,,1,3,EPIC,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,1,3,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,41,DrawCardSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,3,EPIC,,,,,1,1.0,1,3,6,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,1,3,EPIC,,2,1.0,2,,,,,,,,,,,,,,,,,,,,7,FRIENDLY_MINIONS,
,,,,5,,,,,,,,,,,115,SwapAttackSpell,,,,,0,ANY,,,,,,,,,2,3,EPIC,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,116,SwapHpSpell,,,,,0,ANY,,,,,,,,,2,3,EPIC,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,35,DIVINE_SHIELD,1,,,,,,,,,,,0,AddAttributeSpell,,,,,6,PALADIN,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,8,,,,,,,,,,,113,SummonSpell,,,,,11,WARRIOR,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,4,9,1,true,0,false,,0,false,0,false,,0,false,,,,,
,6,,,8,,,,,,,,,,,44,EnrageSpell,,,,,11,WARRIOR,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,6,6,,,,,,,,,,,,,,,,,
,,,,7,,,,,,,,,,,11,CardCostModifierSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,12,12,0,false,0,false,DRAGON,0,false,0,false,,0,false,,,,,
,,,,10,,,,,,,1,HAND,,,76,PutRandomMinionOnBoardSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,0,SELF,,,7
,,,,8,,,,,,,,,,,31,DestroySpell,,,,,10,WARLOCK,,,,,,,,,0,3,EPIC,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,3,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,59,MetaSpell,,,,,6,PALADIN,,,,,,,,,1,1,COMMON,,2,1.0,2,,,,,,,,,,,,,,,,,,,,3,MINIONS,
,,,,4,,,,,,,,,,,95,SetAttackSpell,,,,,6,PALADIN,,,,,,,,,2,1,COMMON,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,3
,,,,4,,,,,,,,,,,98,SetHpSpell,,,,,6,PALADIN,,,,,,,,,2,1,COMMON,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,3
,,,,0,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,0,1,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,0,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,1,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,0,FREE,,,,,0,0.0,3,2,2,,,,,,,,,,[],,,,,,,
,,,,8,,,,,,,,,,,113,SummonSpell,,,,,6,PALADIN,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,8,8,,,,,,,,,,,,,,,,,
,,,,8,,,,,,,,,,,52,HealSpell,,,,,6,PALADIN,,,,,,,1,true,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,8
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,4,6,0,false,0,false,MECH,0,false,1,true,,0,false,,,,,
,,,,7,,,,,,,,,,,59,MetaSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,3,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,7,,,,,,,,,,,49,FromDeckToHandSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,1
,,,,7,,,,,,,,,,,49,FromDeckToHandSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,1
,,,,7,,,,,,,,,,,49,FromDeckToHandSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,1
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,3,3,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,3,,,,,,,,,,,43,EitherOrSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,4,1.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,3,,,,,,,,,,,121,TransformMinionSpell,,,,,0,ANY,,,,,,,1,true,2,4,LEGENDARY,,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,2,RARE,,,,,0,0.0,4,5,5,,,,,BEAST,,,,,[],,,,,,,
,,,,3,,,,,,,,,,,121,TransformMinionSpell,,,,,0,ANY,,,,,,,1,true,2,4,LEGENDARY,,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,3,1,COMMON,,,,,0,0.0,4,1,1,,,,,BEAST,,,,,[],,,,,,,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,0,FREE,,,,,1,1.0,1,4,3,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,59,MetaSpell,,,,,4,HUNTER,,,,,,,,,1,0,FREE,,2,1.0,2,,,,,,,,,,,,,,,,,,,,7,FRIENDLY_MINIONS,
,2,,,4,,,,,,,,,,,9,BuffSpell,,,,,4,HUNTER,,2,,,,,,,2,0,FREE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,22,TAUNT,4,,,,,,,,,,,0,AddAttributeSpell,,,,,4,HUNTER,,,,,,,,,2,0,FREE,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,3,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,3,,,,,,,,,,,83,ReceiveCardSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,3,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,2,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,2,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,2,,,,,,,,,,[],,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,0,FREE,,,,,0,0.0,1,4,4,0,false,0,false,BEAST,0,false,1,true,[],0,false,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,1,1,,,,,BEAST,,,,,[],,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,1,1.0,1,3,2,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,101,ShuffleMinionToDeckSpell,,,,,0,ANY,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,3,OWNER,,,
,,,,1,,,,,,,,,,,68,MultiTargetSpell,,,,,9,SHAMAN,,,,,,,,,0,1,COMMON,,1,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,2
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,9,SHAMAN,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,2,,,2,,,,,,,,,,,9,BuffSpell,,,,,4,HUNTER,,2,,,,,1,true,0,2,RARE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,4,HUNTER,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,2,1,0,false,0,false,BEAST,0,false,0,false,,0,false,,,,,
,,,,1,,,,,,,,,,,62,MissilesSpell,,,,,4,HUNTER,1,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,1
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,0,FREE,,,,,0,0.0,1,1,1,,,,,BEAST,,,,,[],,,,,,,
,,,,6,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,3,6,,,,,,,,,,,,,,,,,
,,,,6,,,,,,,,,,,83,ReceiveCardSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,5,MAGE,,,,,,,,,0,0,FREE,,,,,1,1.0,1,3,6,,,,,,,,,,,,,,,,,
,,16,FROZEN,4,,,,,,,,,,,0,AddAttributeSpell,,,,,5,MAGE,,,,,,,,,1,0,FREE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,2,2,,,,,,,,,,[],,,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,5,MAGE,,,,,,,,,0,2,RARE,,,,,1,1.0,1,2,4,,,,,,,,,,,,,,,,,
,,,,3,,,,,,,,,,,62,MissilesSpell,,,,,5,MAGE,2,,,,,,,,1,2,RARE,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,3,4,0,false,0,false,MECH,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,45,EquipRandomWeaponSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,0,0.0,2,,,,,,,,,,,,,,,,,,2,BOTH,0,NONE,
,,,,5,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,3,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,5,,,,,,,,,,,41,DrawCardSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,0,NONE,1
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,10,WARLOCK,,,,,,,,,0,1,COMMON,,,,,0,0.0,1,6,8,,,,,DEMON,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,59,MetaSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,4,1.0,1,,,,,,,,,,,,,,,,,,,,2,ANY,
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,0,0.0,2,,,,,,,,,,,,,,,,,,,,,,2
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,1,1,COMMON,,2,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,2,1,COMMON,,,,,0,0.0,3,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,2,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,1,0,FREE,,,,,0,0.0,2,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,1,0,FREE,,,,,0,0.0,2,1,1,,,,,,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,27,DamageSpell,,,,,3,DRUID,,,,,,,,,0,1,COMMON,,0,0.0,1,,,,,,,,,,,,,,,,,,,,2,ANY,2
,,,,4,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,4,LEGENDARY,,,,,1,1.0,1,4,4,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,4,,,,,,,,,,,21,ConditionalSpell,,,,,0,ANY,,,,,,,,,1,4,LEGENDARY,,1,1.0,2,,,,,,,,,,,,,,,,,,,,2,ANY,
,,,,4,,,,,,,,,,,27,DamageSpell,,,,,0,ANY,,,,,,,,,2,4,LEGENDARY,,0,0.0,3,,,,,,,,,,,,,,,,,,,,,,4
,,,,10,,,,,,,,,,,62,MissilesSpell,,,,,0,ANY,10,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,1
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,0,1,COMMON,,,,,1,1.0,1,3,1,0,false,0,false,,0,false,0,false,,0,false,,,,,
,,,,3,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,1,1,COMMON,,2,1.0,2,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,0,FREE,,,,,0,0.0,3,1,1,,,,,BEAST,,,,,[],,,,,,,
,,,,1,,,,,,,,,,,113,SummonSpell,,,,,0,ANY,,,,,,,,,2,0,FREE,,,,,0,0.0,3,1,1,,,,,BEAST,,,,,[],,,,,,,
,,,,4,,,,,,,,,,,109,SummonRandomMinionFilteredSpell,,,,,7,PRIEST,,,,,,,,,0,3,EPIC,,1,1.0,1,,,,,,,,,,,,,,,,,,,,0,NONE,
,,,,0,,,,,,,,,,,113,SummonSpell,,,,,7,PRIEST,,,,,,,,,1,3,EPIC,,,,,0,0.0,2,0,1,,,,,,,,,,[],,,,,,,
,,,,0,,,,,,,,,,,41,DrawCardSpell,,,,,3,DRUID,,,,,,,,,0,0,FREE,,0,0.0,1,,,,,,,,,,,,,,,,,,0,SELF,0,NONE,1
,,,,7,,,,,,,,,,,113,SummonSpell,,,,,3,DRUID,,,,,,,,,0,3,EPIC,,,,,1,1.0,1,5,3,0,false,0,false,BEAST,0,false,0,false,,0,false,,,,,
